3.505404,11.716165,12.129983,25,3
3.185689,11.435932,15.981830,35,1
3.512029,11.115856,13.716578,25,2
9.921885,11.219337,9.618491,25,2
8.595108,11.667567,10.262182,25,2
4.125000,11.435267,11.630955,25,2
4.416501,9.985254,11.407523,25,2
4.192646,10.404699,11.832825,25,2
4.693901,11.369983,11.533945,25,2
4.721649,11.156388,11.500349,25,2
3.875000,11.011545,11.816490,25,2
3.890625,10.803389,11.830750,25,2
4.490025,11.141112,11.667575,25,3
3.458871,10.884588,15.665455,35,2
2.292372,10.325098,17.847901,35,2
8.851799,10.676328,14.027074,35,2
12.651599,11.083030,12.211633,35,2
13.107831,11.110862,12.025799,35,1
14.407384,10.675182,9.387473,25,2
14.619080,10.379572,8.147928,25,2
7.151453,10.729690,10.918077,25,2
3.366021,11.691604,12.202761,25,2
4.271486,11.741795,11.748713,25,2
4.919326,10.880776,11.377885,25,2
4.750000,10.042402,11.333617,25,2
4.042764,9.594110,11.597872,25,3
3.346728,9.927508,16.363770,35,1
4.239734,10.302515,13.237702,25,2
10.401621,10.445512,9.265182,25,2
9.015530,10.475286,10.203230,25,2
4.417979,10.852479,11.606187,25,2
3.529527,10.441096,12.000395,25,2
3.649201,10.253663,12.047382,25,2
4.193173,10.988818,11.742253,25,2
3.413803,11.798502,12.256807,25,2
4.005827,11.786419,11.836695,25,2
3.409849,11.641155,12.194573,25,2
4.187745,11.450075,11.775023,25,3
4.656250,11.453635,15.050603,35,2
3.810650,11.592656,16.759483,35,2
9.497288,11.167285,13.567952,35,2
13.751735,10.501003,11.751944,35,2
14.543205,10.174774,11.380151,35,1
14.425283,10.293665,9.553829,25,2
13.829539,10.549535,8.431675,25,2
10.084565,10.495332,9.701278,25,2
4.075605,9.793164,11.734867,25,2
3.820113,10.866752,11.978941,25,2
3.900636,11.445419,11.924947,25,2
3.959009,11.760254,11.914427,25,2
3.929410,11.912897,11.911725,25,3
3.504230,11.639993,15.956444,35,1
3.962294,10.775819,13.648583,25,2
10.112890,10.511718,9.505479,25,2
10.871304,10.635228,9.473075,25,2
4.057554,10.944778,11.712220,25,2
2.721447,10.981694,12.368869,25,2
2.772759,10.740247,12.358448,25,2
3.101449,10.986771,12.215058,25,2
3.354886,11.009747,12.209338,25,2
3.545465,11.657812,12.124069,25,2
3.900636,11.886587,11.924947,25,2
4.853557,11.080415,11.453676,25,3
5.105191,10.928446,14.610640,35,2
4.278534,10.485312,16.295511,35,2
10.547923,10.550326,13.227976,35,2
13.139953,11.168478,12.078345,35,2
13.329470,11.485315,11.954742,35,1
14.041940,10.938987,9.574835,25,2
14.791688,10.791917,8.187268,25,2
7.975728,11.254197,10.655133,25,2
3.192485,10.968273,12.181042,25,2
4.489664,10.123357,11.412784,25,2
3.784196,10.784361,12.060905,25,2
4.572510,11.009050,11.532312,25,2
4.529684,11.049071,11.611900,25,3
4.128372,10.994121,15.224132,35,1
3.790803,10.274882,13.380317,25,2
11.507943,9.813128,8.883664,25,2
7.661248,10.627726,10.643133,25,2
3.317367,11.262669,12.253107,25,2
3.017968,11.279749,12.228034,25,2
3.170850,11.152988,12.306682,25,2
4.806007,10.897761,11.391609,25,2
5.302002,10.764754,11.107660,25,2
4.014825,11.569548,11.782024,25,2
3.942373,11.699683,11.892382,25,2
3.807415,11.763484,11.952578,25,3
2.807473,11.311683,16.332686,35,2
2.806885,11.195215,17.520218,35,2
8.930368,11.745874,13.986939,35,2
12.786639,11.838442,12.171855,35,2
12.916260,11.644235,12.102226,35,1
13.603639,11.160249,9.841511,25,2
14.904297,11.092737,8.153256,25,2
11.400132,11.253494,9.312007,25,2
3.105045,11.391588,12.326039,25,2
3.080428,11.489964,12.270711,25,2
4.224015,10.549319,11.738987,25,2
4.234558,10.467080,11.688754,25,2
3.948607,10.637994,11.888829,25,3
3.856232,10.528921,14.971826,35,1
3.261196,10.643100,13.942100,25,2
9.492043,10.695835,9.676330,25,2
6.880136,10.811863,10.950635,25,2
4.038056,10.973066,11.856555,25,2
4.729580,11.118248,11.490358,25,2
3.976989,11.389390,11.943680,25,2
2.600328,11.828768,12.535570,25,2
3.900636,11.500050,11.924947,25,2
4.750000,11.224078,11.472244,25,2
4.552771,11.123806,11.576778,25,2
3.679533,11.377815,12.010358,25,3
3.615479,10.905852,15.770158,35,2
3.469028,11.070919,17.045830,35,2
10.449270,11.125067,13.240827,35,2
15.120789,10.956568,11.324024,35,2
15.431536,10.673497,11.149762,35,1
14.322266,10.769936,9.252620,25,2
13.452507,10.686580,8.481012,25,2
5.774753,11.274710,11.421620,25,2
3.220998,11.306336,12.227719,25,2
3.167372,10.786584,12.217359,25,2
3.581669,10.804203,12.072830,25,2
4.934595,11.105228,11.433343,25,2
4.750000,11.215834,11.473422,25,3
4.186383,11.352746,15.333467,35,1
3.810886,10.760276,13.757314,25,2
9.390216,10.476380,9.777599,25,2
8.269226,10.390389,10.425007,25,2
3.212128,10.575100,12.202776,25,2
3.541458,10.884753,12.091821,25,2
3.668195,11.636812,11.971605,25,2
3.761929,10.959563,11.803848,25,2
3.173143,10.318509,12.296224,25,2
3.928094,10.970114,11.900764,25,2
4.623366,10.969940,11.567057,25,2
4.886441,10.834208,11.394588,25,3
4.087858,11.353901,15.591979,35,2
2.601247,11.765978,17.716473,35,2
9.508066,11.614052,13.635700,35,2
12.396849,11.436679,12.340141,35,2
14.418650,10.850101,11.559542,35,1
15.003921,10.278991,9.016836,25,2
14.032143,10.703663,8.373275,25,2
5.835357,11.666672,11.465154,25,2
4.949856,11.077562,11.347234,25,2
4.849591,10.421821,11.461509,25,2
3.358723,11.039209,12.205180,25,2
4.309320,10.987777,11.753238,25,2
4.485685,11.436525,11.655880,25,3
3.764916,11.473638,15.432796,35,1
2.766511,11.111037,13.950700,25,2
8.289450,11.003575,10.033349,25,2
5.395857,11.175475,11.569495,25,2
4.566116,11.276445,11.519185,25,2
4.656250,10.816293,11.385856,25,2
4.259766,10.069184,11.597859,25,2
4.143398,10.171029,11.760093,25,2
3.874877,9.875103,11.763289,25,2
4.422016,9.622475,11.625659,25,2
4.434283,10.798643,11.710475,25,2
3.778052,11.755522,12.053985,25,3
5.173833,11.345617,14.818061,35,2
3.380838,12.067082,17.184944,35,2
8.735341,10.971134,14.020675,35,2
14.922071,11.017167,11.440287,35,1
14.429007,11.048549,9.578713,25,2
14.090351,10.687887,8.259602,25,2
8.318390,10.854720,10.502160,25,2
3.618668,11.481623,12.060058,25,2
4.487091,11.488000,11.623328,25,2
3.304701,11.533077,12.173807,25,2
3.105714,11.391588,12.340069,25,2
4.273564,11.386783,11.730739,25,2
4.769809,11.598185,11.488000,25,3
3.529876,11.320596,15.488231,35,1
2.928130,11.132680,14.338276,25,2
8.629111,10.964676,10.025149,25,2
9.115417,10.529881,9.961577,25,2
3.138949,10.454693,12.204112,25,2
3.740011,10.745137,11.885271,25,2
5.009488,9.800194,11.219814,25,2
4.581010,10.414781,11.585026,25,2
4.128279,10.568493,11.731902,25,2
3.679487,10.092888,11.950772,25,2
2.493132,10.069131,12.374615,25,2
2.357837,10.576491,12.630898,25,3
3.540372,10.557524,15.572448,35,2
2.617298,9.694164,17.112020,35,2
9.588145,9.824688,13.545698,35,2
11.709629,10.317480,12.476650,35,2
13.248561,10.952014,12.027826,35,1
13.650514,11.128291,9.704114,25,2
13.961178,11.114650,8.338363,25,2
8.263589,10.899587,10.426261,25,2
3.095137,11.575472,12.256051,25,2
2.962294,11.605097,12.372028,25,2
4.344560,10.920256,11.654902,25,2
4.521261,10.937366,11.617719,25,2
4.600151,11.276743,11.578170,25,3
3.797939,11.597853,15.597870,35,1
3.560698,11.003231,13.605901,25,2
9.251166,10.765606,9.592192,25,2
5.950636,10.758456,11.295601,25,2
4.384574,10.231910,11.443717,25,2
3.059672,10.120329,12.388727,25,2
2.985312,11.180263,12.396765,25,2
3.760925,11.280219,11.957873,25,2
4.297255,10.830088,11.740509,25,2
4.879118,10.695831,11.464578,25,2
3.784768,11.401163,11.916871,25,2
4.114474,10.887085,11.843836,25,3
3.883879,10.436309,14.937714,35,2
3.415803,9.914366,17.016693,35,2
9.808467,10.001898,13.538353,35,2
13.042017,10.751514,12.100707,35,2
13.812158,11.343144,11.831888,35,1
14.230108,11.634380,9.473501,25,2
14.157790,11.290571,8.271628,25,2
9.986757,10.743976,9.780232,25,2
4.210226,11.160824,11.806619,25,2
3.305825,10.983456,12.096090,25,2
3.232768,10.914881,12.299528,25,2
4.038632,11.070280,11.614362,25,2
3.900636,10.001666,11.712290,25,3
3.555734,10.855611,15.864126,35,1
4.130827,11.553618,13.361393,25,2
10.581395,11.386762,9.397328,25,2
8.497135,10.878063,10.200154,25,2
4.656250,10.409843,11.506744,25,2
4.623366,10.888064,11.567057,25,2
4.149534,10.941380,11.769600,25,2
3.900636,10.964168,11.924947,25,2
4.206605,11.446219,11.762738,25,2
4.781250,11.396195,11.434043,25,2
4.900636,10.984928,11.342527,25,2
4.100825,10.830043,11.694090,25,3
4.130827,10.332648,15.287539,35,2
3.817411,10.704707,16.668436,35,2
10.152076,10.912054,13.191587,35,2
12.804571,10.971461,12.190209,35,1
12.918948,11.104165,9.834566,25,2
13.823688,11.380536,8.425032,25,2
7.856369,11.335028,10.576477,25,2
4.656250,10.379471,11.381647,25,2
4.520524,10.294021,11.528398,25,2
2.941757,11.121687,12.413809,25,2
2.865312,11.268995,12.424188,25,2
3.710675,11.199214,12.022108,25,2
4.642073,11.334827,11.499838,25,3
4.886441,10.924076,14.600179,35,1
4.695035,10.406410,13.241068,25,2
10.851418,10.026495,9.280179,25,2
9.191000,10.117921,10.008343,25,2
4.633377,10.262248,11.513683,25,2
3.810795,10.731908,11.987844,25,2
3.286019,10.954492,12.174525,25,2
3.938234,10.425627,11.826037,25,2
4.030323,11.096564,11.865756,25,2
4.732667,11.516070,11.530917,25,2
4.406250,11.605065,11.687302,25,2
4.244200,11.660714,11.763480,25,3
4.076876,11.731526,15.622222,35,2
4.092008,11.347707,16.501003,35,2
11.486774,10.633246,12.662794,35,2
14.554849,10.477889,11.554800,35,1
14.308206,10.872210,9.308368,25,2
14.093062,10.912307,8.169877,25,2
6.501525,9.869076,11.132656,25,2
3.873747,10.891138,11.944389,25,2
4.656250,11.076347,11.445539,25,2
4.681431,11.131729,11.550240,25,2
3.929410,11.135060,11.779094,25,2
3.962294,10.751102,11.845800,25,2
4.689716,10.915324,11.551477,25,3
3.906195,10.771410,14.893207,35,1
3.584391,10.322473,13.419434,25,2
10.603770,10.434189,9.323905,25,2
7.515070,10.900223,10.545899,25,2
2.029297,10.966276,12.802687,25,2
2.826511,10.762903,12.454026,25,2
4.092810,11.291500,11.927444,25,2
3.426059,11.976335,12.098367,25,2
2.490917,11.679549,12.535503,25,2
2.410157,11.387396,12.590487,25,2
2.880508,11.296236,12.422174,25,2
2.836485,10.552311,12.211278,25,3
4.138695,10.309661,15.469169,35,2
4.336749,10.894991,16.429408,35,2
10.956862,11.269400,12.958013,35,2
11.678589,11.526203,12.548769,35,2
11.521830,11.101986,12.488438,35,2
13.241299,10.461354,12.005116,35,1
12.753550,11.035227,9.918067,25,2
12.610874,11.719596,8.740039,25,2
9.629274,10.709595,9.771483,25,2
4.626069,9.735735,11.329960,25,2
4.482227,10.016214,11.630859,25,2
3.014181,11.564193,12.233176,25,2
3.029297,11.488000,12.246289,25,3
4.857667,11.050744,15.163500,35,1
4.750000,11.243815,13.387285,25,2
9.486338,11.318276,9.783013,25,2
8.936080,11.175277,10.235724,25,2
4.081074,11.600646,11.868318,25,2
3.951638,11.334328,11.878167,25,2
3.978443,10.501440,11.950962,25,2
3.709470,11.290027,12.079496,25,2
4.453461,11.558578,11.644410,25,2
3.980191,11.447495,11.870949,25,2
3.656250,11.472656,12.040505,25,2
4.453988,11.418384,11.654917,25,3
3.765502,11.568527,15.665355,35,2
3.188174,11.090892,17.263147,35,2
10.568864,11.244210,13.181999,35,2
13.673660,11.604377,11.885420,35,2
14.053879,11.716544,11.736989,35,1
14.463956,11.225133,9.320231,25,2
14.134754,10.739821,8.206910,25,2
6.606374,10.854389,11.118921,25,2
2.998168,10.937891,12.239345,25,2
2.964063,10.375364,12.180396,25,2
2.971280,10.859929,12.320089,25,2
4.148014,10.274663,11.609039,25,2
3.181632,9.965873,12.259013,25,3
3.743581,10.394761,15.710546,35,1
3.626383,10.963707,13.546631,25,2
11.338672,11.199390,9.127024,25,2
8.407753,11.654940,10.355415,25,2
4.531250,11.605065,11.616353,25,2
3.954587,11.901773,11.901045,25,2
4.275024,10.953016,11.763520,25,2
4.389791,10.512076,11.724325,25,2
5.086230,10.308798,11.296907,25,2
3.521481,11.037997,12.121558,25,2
2.860373,11.844197,12.387437,25,2
3.010838,11.810369,12.297977,25,3
4.769809,11.134257,15.025426,35,2
4.660434,11.131773,16.200570,35,2
9.304587,11.725173,13.807608,35,2
13.128145,11.766801,12.071906,35,1
12.926727,11.836918,10.029324,25,2
14.054952,11.121460,8.318817,25,2
12.656250,10.770000,8.899445,25,2
4.011633,11.197919,11.832620,25,2
4.187745,11.351467,11.788797,25,2
4.871033,11.283566,11.399210,25,2
5.807430,10.919195,10.983425,25,2
3.024706,11.380012,12.316133,25,2
2.526075,11.131396,12.529743,25,3
4.421254,10.699520,15.161557,35,1
4.341771,11.207803,13.118695,25,2
11.482154,11.373740,9.115921,25,2
8.194474,11.410717,10.587942,25,2
3.854429,11.356957,11.980124,25,2
4.447657,11.296787,11.602581,25,2
4.102307,10.577649,11.781803,25,2
3.435923,10.182253,12.078117,25,2
4.073607,10.275112,11.855849,25,2
3.687741,11.366850,12.052917,25,2
4.520754,11.233497,11.654658,25,2
4.520231,10.609462,11.478609,25,3
2.358903,10.382632,16.150522,35,2
2.507277,10.608245,17.770430,35,2
11.874318,10.077262,12.559983,35,2
15.660779,10.431594,11.216120,35,1
13.679199,11.269438,9.463922,25,2
13.607946,11.367953,8.366227,25,2
8.104821,10.921903,10.488408,25,2
4.600151,11.150074,11.508428,25,2
4.286898,10.884958,11.662895,25,2
3.826840,10.364316,11.805316,25,2
3.264651,10.844507,12.253321,25,2
3.699219,11.441563,12.017502,25,2
4.857667,11.453635,11.465881,25,3
4.392307,11.030612,15.019442,35,1
3.857667,10.970387,13.589373,25,2
10.142588,11.089045,9.575219,25,2
8.772209,11.000960,10.161089,25,2
4.330356,10.338058,11.738663,25,2
4.022581,11.066584,11.778874,25,2
4.051004,11.415928,11.861851,25,2
3.489957,11.544163,11.966633,25,2
3.859743,10.350527,11.725498,25,2
4.369141,10.400034,11.595463,25,2
3.666261,11.205300,12.038290,25,2
2.747779,11.386660,12.447759,25,3
3.332243,10.506440,15.830648,35,2
3.614158,10.888049,16.958196,35,2
11.028021,11.129581,13.023368,35,2
14.999892,10.998701,11.350838,35,1
14.021879,11.101571,9.526378,25,2
13.537891,10.538954,8.442324,25,2
7.600907,10.835470,10.723113,25,2
3.967517,11.201656,11.845742,25,2
4.656250,11.076347,11.551317,25,2
3.733870,11.296787,11.925187,25,2
1.874905,11.360482,13.034333,25,2
3.095305,11.114282,12.219909,25,2
4.656250,10.977739,11.492228,25,3
4.886441,10.864242,14.820618,35,1
4.154485,10.314205,13.244624,25,2
10.524103,10.412161,9.349958,25,2
8.446882,10.683653,10.359126,25,2
4.457977,10.319412,11.567488,25,2
4.482163,9.515841,11.503850,25,2
3.934679,10.112356,11.859980,25,2
4.085632,10.899422,11.788588,25,2
4.366697,10.949036,11.609037,25,2
3.437014,11.407712,12.210798,25,2
3.775636,11.445419,11.989983,25,2
4.284218,11.635397,11.739122,25,3
4.322233,11.655299,15.201979,35,2
4.801051,10.965267,16.098475,35,2
12.977188,10.090408,11.943869,35,1
13.945084,10.398883,9.317495,25,2
13.276738,11.137958,8.570487,25,2
7.981642,11.141232,10.508138,25,2
3.672864,10.216628,11.993280,25,2
2.295342,10.665517,12.573453,25,2
3.271762,10.806987,12.201211,25,2
2.855972,11.251053,12.345915,25,2
3.355191,10.771265,12.137339,25,2
4.444391,10.158605,11.638266,25,2
4.660434,10.775936,11.540354,25,3
4.436267,11.088043,14.987133,35,2
3.971998,11.347016,16.669198,35,2
9.829947,11.395445,13.576966,35,1
14.124034,11.366953,9.574846,25,2
13.452854,11.215868,8.428016,25,2
9.221132,11.250531,10.093891,25,2
3.976901,11.781245,11.900793,25,2
4.120816,11.542289,11.784115,25,2
3.900636,11.236079,11.898636,25,2
3.876374,11.182424,11.880413,25,2
4.234375,10.956381,11.671114,25,2
4.215563,10.675118,11.577962,25,2
3.781250,10.965276,11.929408,25,3
4.210401,11.164716,15.510111,35,2
4.427789,11.259160,16.411909,35,2
10.072520,11.795380,13.436647,35,1
13.995708,11.312081,9.610383,25,2
12.479442,11.348691,8.780097,25,2
6.842654,11.396199,10.994922,25,2
3.590843,10.746866,11.957164,25,2
4.314353,9.987737,11.697262,25,2
3.752765,10.303242,11.923527,25,2
3.252252,11.214298,12.260282,25,2
3.818900,11.729510,11.964479,25,2
4.436796,11.689520,11.669584,25,2
4.857667,11.513468,11.465881,25,3
4.750000,11.085920,15.895352,35,2
4.439208,11.132324,16.369878,35,2
9.515038,11.571128,13.675263,35,1
13.137304,11.766701,9.793419,25,2
13.496156,11.340671,8.486194,25,2
9.622835,10.813499,9.913435,25,2
4.881743,10.327692,11.365693,25,2
4.822307,10.487299,11.480400,25,2
3.732168,11.240367,11.986627,25,2
3.711074,11.083007,11.872576,25,2
3.096934,10.047242,12.191400,25,2
2.979393,10.510087,12.411074,25,2
4.728237,10.804011,11.396691,25,3
3.746798,10.996910,15.860671,35,2
3.832922,10.867032,16.697180,35,2
10.716529,10.653242,13.172396,35,1
14.669827,10.640364,9.395234,25,2
14.331623,11.241487,8.308856,25,2
8.950212,11.204412,10.124530,25,2
3.205425,9.908714,12.120682,25,2
3.906153,10.352866,11.937235,25,2
4.520305,11.328309,11.595569,25,2
3.331300,11.709269,12.236741,25,2
3.447657,11.431646,12.165801,25,2
3.775636,11.533023,11.989983,25,2
4.369141,11.537974,11.651266,25,3
4.011441,11.379503,15.369123,35,2
4.150038,10.888819,16.343218,35,2
9.197520,10.694372,13.856167,35,1
13.718416,10.936602,9.620044,25,2
13.841443,11.027675,8.391005,25,2
9.991544,10.968762,9.708251,25,2
4.611816,10.562921,11.359964,25,2
3.699481,10.912853,11.974594,25,2
4.397564,10.443185,11.537196,25,2
3.780436,10.404954,12.010492,25,2
4.842116,10.919680,11.382223,25,2
4.656250,10.856105,11.360687,25,2
3.632216,10.891847,12.027399,25,3
3.333036,10.668713,15.628352,35,2
3.284630,9.711881,16.825581,35,2
10.219078,9.708138,13.379152,35,1
14.778791,10.471521,9.331087,25,2
14.302490,10.926048,8.265263,25,2
10.957507,10.977711,9.413349,25,2
3.857741,10.693622,11.944271,25,2
4.324385,11.013312,11.694489,25,2
5.013076,11.150133,11.337343,25,2
4.625000,11.045415,11.578041,25,2
3.534835,11.354546,12.102293,25,2
3.124354,11.474778,12.302067,25,2
3.528190,11.589485,12.123900,25,3
4.585783,11.206261,14.996784,35,1
4.886441,10.864242,13.186437,25,2
9.180558,10.735859,9.716886,25,2
8.507925,10.425957,10.254269,25,2
3.128644,10.675969,12.202856,25,2
3.944496,10.155453,11.758490,25,2
3.101784,10.763801,12.387507,25,2
4.071729,11.464282,11.798077,25,2
4.080078,11.292150,11.823354,25,2
4.696536,11.358086,11.633258,25,2
4.769809,11.488000,11.488000,25,2
4.736924,11.297842,11.449520,25,3
3.413858,11.227465,16.062693,35,2
2.529728,11.661297,17.764218,35,2
9.838145,11.741811,13.540083,35,2
13.490822,11.446219,11.888431,35,1
14.551097,10.889607,9.544313,25,2
15.216918,9.958169,7.969720,25,2
7.761900,9.977855,10.730930,25,2
2.391245,11.068093,12.510929,25,2
3.706833,10.405045,11.895900,25,2
4.199746,10.839879,11.774421,25,2
3.791261,11.442699,11.927193,25,2
4.517391,11.059148,11.536420,25,2
4.230083,10.973139,11.692524,25,3
4.262952,10.138589,14.955043,35,1
4.188937,9.710462,13.540828,25,2
9.745708,9.902566,9.650731,25,2
6.739677,10.985341,11.071816,25,2
3.293438,11.365143,12.214123,25,2
3.486911,11.210679,12.136227,25,2
3.746862,11.352864,12.004355,25,2
3.837294,11.057904,11.927920,25,2
3.430195,10.923817,12.143310,25,2
3.956735,10.939463,11.882353,25,2
2.902550,10.551688,12.381816,25,2
2.321432,10.660418,12.776561,25,3
4.521261,11.160536,15.083122,35,2
4.771975,11.041481,16.177723,35,2
10.667874,11.036929,13.147971,35,2
14.260855,10.784653,11.631448,35,2
14.061576,10.591679,11.695996,35,1
14.438719,10.638161,9.429062,25,2
14.481306,11.216170,8.273011,25,2
8.774313,11.519021,10.173361,25,2
4.124892,10.553872,11.649334,25,2
4.103654,9.845859,11.664999,25,2
3.962354,9.779315,11.698138,25,2
3.688281,10.555929,11.919544,25,2
3.976402,11.440328,11.928819,25,3
4.130827,11.619380,15.440988,35,1
4.411114,11.079121,13.464750,25,2
10.961665,10.515325,9.268052,25,2
9.882703,10.526977,9.795288,25,2
4.494346,10.324347,11.517072,25,2
3.668123,10.649788,12.024923,25,2
3.949647,10.677031,11.873160,25,2
4.475151,9.512057,11.258327,25,2
4.183354,9.180693,11.754546,25,2
3.230569,11.005264,12.252236,25,2
3.190107,10.823741,12.195074,25,2
2.943705,10.705476,12.439687,25,3
4.381154,11.120438,15.251289,35,2
4.656250,11.428167,16.144413,35,2
10.034038,10.779720,13.377565,35,2
13.375509,10.445170,11.959083,35,1
12.999427,10.149029,9.877925,25,2
14.354072,10.276807,8.215734,25,2
8.952797,10.122096,10.052957,25,2
4.036825,10.499049,11.812543,25,2
3.900636,10.964168,11.924947,25,2
4.090598,11.109248,11.799610,25,2
3.474332,11.544045,12.038737,25,2
2.247525,11.362944,12.476794,25,2
2.605987,11.299223,12.644910,25,3
4.104311,11.290165,15.444616,35,2
4.288607,10.896010,16.442345,35,2
10.935133,10.754951,13.065364,35,1
14.436497,11.217638,9.424125,25,2
13.912586,11.543658,8.404597,25,2
6.817836,11.848099,11.039046,25,2
4.138150,11.402492,11.703554,25,2
4.775636,10.523049,11.402360,25,2
4.315870,10.662399,11.715605,25,2
4.057997,11.019494,11.741747,25,2
3.967008,10.484150,11.733779,25,2
3.753539,9.738056,11.883349,25,2
4.623366,10.036113,11.567057,25,3
4.520494,10.729176,14.968268,35,2
4.586640,11.136416,16.303715,35,2
10.628883,11.410095,13.113977,35,1
12.812769,11.788457,9.848125,25,2
12.480960,11.569400,8.767713,25,2
7.952797,11.527033,10.494924,25,2
2.394750,11.739465,12.661958,25,2
2.871432,11.781772,12.415399,25,2
3.011441,11.688834,12.308218,25,2
3.542190,11.013394,11.991675,25,2
3.319337,11.336428,12.254712,25,2
3.413545,11.473869,12.127121,25,2
3.333617,10.581049,11.997798,25,3
4.320630,9.935138,15.018130,35,2
3.831911,10.094010,16.705119,35,2
11.372779,10.385107,12.858011,35,2
13.622113,11.344986,11.905713,35,1
12.622232,11.521254,9.868198,25,2
11.800584,10.990749,8.798006,25,2
4.823355,11.427057,11.732713,25,2
3.435616,11.149163,12.108807,25,2
4.008635,10.430504,11.680701,25,2
3.316752,9.410753,12.046199,25,2
2.821746,10.160578,12.523520,25,2
3.923851,11.224037,11.915203,25,2
4.390592,11.179168,11.563466,25,3
2.086420,10.598026,16.753528,35,2
2.125051,10.844569,18.054147,35,2
10.519653,10.735237,13.141876,35,2
11.865011,10.966054,12.538236,35,1
13.358769,11.096067,9.868062,25,2
14.526257,11.099535,8.254744,25,2
7.977319,11.681797,10.605495,25,2
3.637801,11.500948,11.998701,25,2
3.666261,11.078632,12.052063,25,2
4.371290,11.328006,11.688731,25,2
4.857667,11.453635,11.465881,25,2
4.268898,11.418633,11.739640,25,2
3.938234,10.958726,11.826037,25,3
4.004689,11.206620,15.552311,35,1
4.857667,11.453635,13.043071,25,2
10.988814,11.207616,9.275099,25,2
8.667867,11.383869,10.361072,25,2
2.995179,11.500271,12.347395,25,2
3.668673,10.652748,12.046122,25,2
4.083635,10.551739,11.669018,25,2
3.867752,10.375220,11.942056,25,2
2.803370,11.540221,12.497305,25,2
3.468030,11.342685,12.028243,25,2
4.025095,10.788817,11.868358,25,2
3.728168,11.028304,11.945151,25,3
3.995816,10.791223,15.216561,35,2
4.077788,10.228911,16.470106,35,2
9.902243,9.809272,13.393058,35,2
12.840063,10.122019,12.173724,35,1
13.342697,10.737309,9.658017,25,2
14.323985,10.757950,8.137311,25,2
9.052130,10.803178,10.252210,25,2
4.219983,10.448944,11.671134,25,2
3.710129,10.441189,12.029114,25,2
4.318138,11.187848,11.718363,25,2
4.656250,11.428167,11.481575,25,2
4.695558,10.709924,11.555971,25,2
