1532987814.747901,0
1532987814.772198,0
1532987814.796963,0
1532987814.819514,0
1532987814.842500,0
1532987814.862030,0
1532987814.879494,0
1532987814.897174,0
1532987814.915524,0
1532987814.933540,0
1532987814.952387,0
1532987814.970635,0
1532987814.991013,0
1532987815.009818,0
1532987815.027929,0
1532987815.043931,0
1532987815.060059,0
1532987815.076562,0
1532987815.092918,0
1532987815.111096,0
1532987815.128037,0
1532987815.145931,0
1532987815.164281,0
1532987815.182946,0
1532987815.202675,0
1532987815.221564,0
1532987815.239718,0
1532987815.262300,0
1532987815.280515,0
1532987815.299186,0
1532987815.320717,0
1532987815.340581,0
1532987815.358943,0
1532987815.377749,0
1532987815.396322,0
1532987815.414138,0
1532987815.435178,0
1532987815.453295,0
1532987815.475896,0
1532987815.494670,0
1532987815.513106,0
1532987815.531761,0
1532987815.550141,0
1532987815.568825,0
1532987815.586829,0
1532987815.604984,0
1532987815.623120,0
1532987815.642571,0
1532987815.660917,0
1532987815.678991,0
1532987815.698583,0
1532987815.718075,0
1532987815.735337,0
1532987815.754475,0
1532987815.770211,0
1532987815.786471,0
1532987815.802497,0
1532987815.818093,0
1532987815.833760,0
1532987815.849512,0
1532987815.865405,0
1532987815.881549,0
1532987815.897589,0
1532987815.914696,0
1532987815.932653,0
1532987815.950741,0
1532987815.968068,0
1532987815.987474,0
1532987816.005392,0
1532987816.022572,0
1532987816.045354,0
1532987816.062386,0
1532987816.080221,0
1532987816.097068,0
1532987816.113318,0
1532987816.129278,0
1532987816.145826,0
1532987816.162239,0
1532987816.179339,0
1532987816.197510,0
1532987816.215254,0
1532987816.233382,0
1532987816.251339,0
1532987816.268311,0
1532987816.285489,0
1532987816.302159,0
1532987816.320794,0
1532987816.338496,0
1532987816.354804,0
1532987816.371798,0
1532987816.388424,0
1532987816.404571,0
1532987816.422750,0
1532987816.439415,0
1532987816.456900,0
1532987816.475652,0
1532987816.494480,0
1532987816.511822,0
1532987816.528980,0
1532987816.546645,0
1532987816.563326,0
1532987816.580249,0
1532987816.597269,0
1532987816.613846,0
1532987816.631265,0
1532987816.649016,0
1532987816.666219,0
1532987816.683016,0
1532987816.699912,0
1532987816.716286,0
1532987816.732829,0
1532987816.748745,0
1532987816.765057,0
1532987816.781530,0
1532987816.797505,0
1532987816.813218,0
1532987816.829234,0
1532987816.845128,0
1532987816.861151,0
1532987816.877818,0
1532987816.894784,0
1532987816.911863,0
1532987816.928616,0
1532987816.945592,0
1532987816.962377,0
1532987816.979726,0
1532987816.997258,0
1532987817.015055,0
1532987817.032839,0
1532987817.050325,0
1532987817.068651,0
1532987817.087696,0
1532987817.106299,0
1532987817.125788,0
1532987817.144844,0
1532987817.164128,0
1532987817.183466,0
1532987817.201968,0
1532987817.223173,0
1532987817.241847,0
1532987817.258831,0
1532987817.275950,0
1532987817.292768,0
1532987817.310590,0
1532987817.328317,0
1532987817.344641,0
1532987817.362412,0
1532987817.380000,0
1532987817.397774,0
1532987817.415426,0
1532987817.433059,0
1532987817.451034,0
1532987817.469253,0
1532987817.488252,0
1532987817.507097,0
1532987817.523055,0
1532987817.540975,0
1532987817.557366,0
1532987817.574443,0
1532987817.591496,0
1532987817.610016,0
1532987817.628673,0
1532987817.645865,0
1532987817.662764,0
1532987817.680979,0
1532987817.697033,0
1532987817.713126,0
1532987817.729334,0
1532987817.748152,0
1532987817.765109,0
1532987817.780747,0
1532987817.797083,0
1532987817.813504,0
1532987817.829897,0
1532987817.845744,0
1532987817.862696,0
1532987817.879204,0
1532987817.895639,0
1532987817.912242,0
1532987817.929469,0
1532987817.945799,0
1532987817.962597,0
1532987817.979195,0
1532987817.995337,0
1532987818.011668,0
1532987818.028994,0
1532987818.045790,0
1532987818.063331,0
1532987818.081438,0
1532987818.098333,0
1532987818.114687,0
1532987818.131934,0
1532987818.149342,0
1532987818.166616,0
1532987818.184348,0
1532987818.201748,0
1532987818.218688,0
1532987818.235610,0
1532987818.251569,0
1532987818.267916,0
1532987818.285579,0
1532987818.301557,0
1532987818.318574,0
1532987818.335092,0
1532987818.351830,0
1532987818.368455,0
1532987818.384376,0
1532987818.401289,0
1532987818.417641,0
1532987818.434765,0
1532987818.451281,0
1532987818.467910,0
1532987818.484729,0
1532987818.502147,0
1532987818.519026,0
1532987818.535421,0
1532987818.552140,0
1532987818.569325,0
1532987818.586252,0
1532987818.603179,0
1532987818.620086,0
1532987818.636334,0
1532987818.653363,0
1532987818.670659,0
1532987818.687939,0
1532987818.705956,0
1532987818.723293,0
1532987818.740653,0
1532987818.757741,0
1532987818.774378,0
1532987818.792715,0
1532987818.810542,0
1532987818.827013,0
1532987818.843570,0
1532987818.859421,0
1532987818.876327,0
1532987818.893225,0
1532987818.909147,0
1532987818.926293,0
1532987818.942371,0
1532987818.958559,0
1532987818.974474,0
1532987818.991607,0
1532987819.007901,0
1532987819.025410,0
1532987819.043122,0
1532987819.059244,0
1532987819.077094,0
1532987819.093948,0
1532987819.111208,0
1532987819.128324,0
1532987819.146505,0
1532987819.163611,0
1532987819.181928,0
1532987819.220350,0
1532987819.262370,0
1532987819.287361,0
1532987819.306962,0
1532987819.325728,0
1532987819.343721,0
1532987819.363730,0
1532987819.382995,0
1532987819.401271,0
1532987819.420299,0
1532987819.439240,0
1532987819.457506,0
1532987819.476135,0
1532987819.494066,0
1532987819.512142,0
1532987819.530461,0
1532987819.550145,0
1532987819.568999,0
1532987819.589468,0
1532987819.609685,0
1532987819.629744,0
1532987819.649218,0
1532987819.669504,0
1532987819.688124,0
1532987819.706878,0
1532987819.725837,0
1532987819.745576,0
1532987819.764686,0
1532987819.783011,0
1532987819.801675,0
1532987819.820269,0
1532987819.838470,0
1532987819.858074,0
1532987819.876726,0
1532987819.894125,0
1532987819.911243,0
1532987819.928484,0
1532987819.945439,0
1532987819.962372,0
1532987819.979529,0
1532987819.996479,0
1532987820.015561,0
1532987820.032528,0
1532987820.050492,0
1532987820.067911,0
1532987820.084317,0
1532987820.102746,0
1532987820.119661,0
1532987820.137193,0
1532987820.154215,0
1532987820.171082,0
1532987820.188517,0
1532987820.205329,0
1532987820.222526,0
1532987820.241418,0
1532987820.258721,0
1532987820.275876,0
1532987820.292949,0
1532987820.309954,0
1532987820.327704,0
1532987820.345039,0
1532987820.361886,0
1532987820.378388,0
1532987820.395650,0
1532987820.413198,0
1532987820.429873,0
1532987820.446657,0
1532987820.464868,0
1532987820.481352,0
1532987820.498662,0
1532987820.517164,0
1532987820.535071,0
1532987820.553458,0
1532987820.571939,0
1532987820.590416,0
1532987820.608359,0
1532987820.651021,0
1532987820.694889,0
1532987820.718607,0
1532987820.739027,0
1532987820.758337,0
1532987820.778810,0
1532987820.798811,0
1532987820.818581,0
