1532994050587263000,10.769001,11.540282,12.986633,24,2
1532994050598965000,11.861816,11.708003,13.317901,26,2
1532994050611027000,13.875000,11.488000,13.144953,28,1
1532994050623893000,14.869049,11.809362,9.852024,18,2
1532994050636501000,17.168007,11.590935,7.982434,19,2
1532994050648320000,10.121653,11.868956,11.584873,20,2
1532994050660453000,9.006096,11.899185,12.887232,22,2
1532994050672277000,10.491180,11.488000,13.085546,24,2
1532994050684828000,11.747284,11.699986,13.424582,26,2
1532994050697765000,13.294828,11.854423,13.529423,28,1
1532994050710724000,15.281495,11.729450,9.660094,18,2
1532994050723605000,17.380042,11.550335,7.801544,19,2
1532994050735004000,10.634729,11.602073,11.319386,20,2
1532994050746961000,9.192692,11.488000,12.766347,22,2
1532994050759526000,9.788710,11.795060,13.539641,24,2
1532994050771574000,11.682066,11.814719,13.456023,26,2
1532994050783236000,13.190865,11.689316,13.586996,28,1
1532994050795122000,15.132803,11.635986,10.041466,18,2
1532994050807655000,17.097525,11.528720,7.863522,19,2
1532994050818771000,11.603647,11.440138,10.882362,20,2
1532994050831499000,8.471808,12.009947,13.347997,22,2
1532994050843678000,9.679783,11.993530,13.628371,24,2
1532994050855333000,12.210401,11.373025,13.115743,26,2
1532994050867027000,13.750000,11.553273,13.224415,28,1
1532994050878905000,15.206075,11.635986,10.015566,18,2
1532994050892380000,16.920402,11.695248,7.936336,19,2
1532994050904761000,10.067682,11.999467,11.692345,20,2
1532994050917321000,9.233577,11.521171,12.804196,22,2
1532994050929135000,10.362953,11.673676,13.183751,24,2
1532994050941165000,12.029297,11.488000,13.204209,26,2
1532994050953783000,13.476807,11.697176,13.424103,28,1
1532994050966539000,14.974241,11.811755,9.777757,18,2
1532994050978875000,16.506733,11.868670,8.031690,19,2
1532994050991661000,10.922145,11.339067,11.080371,20,2
1532994051005317000,9.123947,11.548716,12.848782,22,2
1532994051020171000,10.999192,11.424373,12.758680,24,2
1532994051034459000,12.982517,11.095098,12.475761,26,2
1532994051051725000,12.897834,12.062687,13.836938,28,1
1532994051067551000,15.279280,11.825498,8.918287,18,2
1532994051081793000,13.041544,11.234681,9.827168,19,2
1532994051096190000,8.466354,11.492832,12.233900,20,2
1532994051109138000,8.713121,11.951727,13.212444,22,2
1532994051123129000,9.449932,11.968359,13.859535,24,2
1532994051136281000,12.740611,11.343531,12.839339,26,2
1532994051148965000,13.748466,11.491523,13.232587,28,1
1532994051162190000,15.132686,11.712111,9.512573,18,2
1532994051175403000,16.623724,11.753382,8.201143,19,2
1532994051188889000,8.267229,11.502400,12.310339,20,2
1532994051202091000,9.808649,11.225066,12.329079,22,2
1532994051214576000,10.621740,11.479962,13.056467,24,2
1532994051226350000,11.368550,11.668322,13.561657,26,2
1532994051239202000,12.913767,11.864175,13.742495,28,1
1532994051252341000,14.644809,11.857909,9.939899,18,2
1532994051264795000,17.474316,11.459359,7.705052,19,2
1532994051278042000,10.167842,11.512962,11.671160,20,2
1532994051290933000,9.534235,11.441281,12.562971,22,2
1532994051304252000,10.237494,11.813160,13.329917,24,2
1532994051317355000,11.564370,11.893360,13.526618,26,2
1532994051329587000,13.612550,11.488709,13.302959,28,1
1532994051342594000,15.769809,11.488000,9.719132,18,2
1532994051354324000,17.541236,11.301076,7.630013,19,2
1532994051367130000,9.380735,12.210434,12.296359,20,2
1532994051380192000,8.502118,11.905422,13.270083,22,2
1532994051392939000,10.736117,11.494472,12.960910,24,2
1532994051407685000,12.205507,11.429484,13.126216,26,2
1532994051420601000,14.660957,11.298384,12.785306,28,1
1532994051433196000,14.633176,12.035319,9.877073,18,2
1532994051446735000,16.506733,11.829300,8.044912,19,2
1532994051459788000,10.427829,11.458971,11.423597,20,2
1532994051473411000,9.405382,11.541724,12.704891,22,2
1532994051485616000,10.769001,11.494472,12.937050,24,2
1532994051499460000,11.609041,11.643651,13.514297,26,2
1532994051512229000,13.293425,11.829312,13.523822,28,1
1532994051525168000,14.796781,11.874286,9.828167,18,2
1532994051537796000,17.206075,11.531743,7.829776,19,2
1532994051550683000,10.631805,11.439050,11.328021,20,2
1532994051563436000,9.534235,11.405477,12.562971,22,2
1532994051576434000,10.210524,11.719904,13.216908,24,2
1532994051589666000,11.403779,11.920492,13.616617,26,2
1532994051601749000,13.551667,11.487328,13.403317,28,1
1532994051614965000,15.394809,11.523874,9.641289,18,2
1532994051627606000,17.206075,11.531743,7.829776,19,2
1532994051640329000,9.975414,11.863995,11.781913,20,2
1532994051654021000,8.534235,11.946999,13.244131,22,2
1532994051666975000,10.670827,11.321497,13.012238,24,2
1532994051679601000,12.138166,11.507015,13.196018,26,2
1532994051691499000,13.886441,11.439336,13.136552,28,1
1532994051704143000,14.912001,11.789625,9.834565,18,2
1532994051717021000,16.206075,11.941232,8.156890,19,2
1532994051730331000,10.430388,11.587814,11.397678,20,2
1532994051743465000,9.534235,11.441281,12.562971,22,2
1532994051755949000,10.702072,11.397878,12.939859,24,2
1532994051770317000,11.699170,11.787693,13.507867,26,2
1532994051783293000,13.506747,11.844088,13.398549,28,1
1532994051795813000,14.857667,11.774452,9.804004,18,2
1532994051809242000,17.407493,11.399005,7.795704,19,2
1532994051821720000,10.631805,11.508025,11.328021,20,2
1532994051834340000,9.534235,11.405477,12.562971,22,2
1532994051847273000,9.806584,11.970640,13.586401,24,2
1532994051859707000,11.583223,11.746299,13.495191,26,2
1532994051872601000,13.599978,11.459791,13.351604,28,1
1532994051884424000,15.506733,11.488000,9.853243,18,2
1532994051895930000,16.862467,11.648176,7.939831,19,2
1532994051909115000,10.482618,11.906726,11.511106,20,2
1532994051921763000,8.703535,11.914869,13.159899,22,2
1532994051934448000,10.567584,11.540282,13.102328,24,2
1532994051946450000,11.861816,11.708003,13.317901,26,2
1532994051958222000,13.875000,11.488000,13.144953,28,1
1532994051970857000,15.154573,11.678158,9.747389,18,2
1532994051983607000,16.506733,11.829300,8.058134,19,2
1532994051995675000,10.371653,11.700015,11.407040,20,2
1532994052007682000,9.496156,11.355778,12.579977,22,2
1532994052019081000,10.359280,11.574276,13.201251,24,2
1532994052030820000,11.699219,11.668078,13.416768,26,2
1532994052043902000,13.070068,11.900333,13.648544,28,1
1532994052056910000,14.875000,11.857358,9.821451,18,2
1532994052069320000,17.185689,11.614428,7.857658,19,2
1532994052081147000,10.634729,11.602073,11.319386,20,2
1532994052093268000,9.349705,11.488000,12.656503,22,2
1532994052104788000,10.224792,11.645230,13.270648,24,2
1532994052117720000,11.477052,11.918487,13.611731,26,2
1532994052130347000,13.314454,11.784576,13.517986,28,1
1532994052144797000,15.769809,11.593777,9.719132,18,2
1532994052160721000,17.769809,11.359642,7.666005,19,2
1532994052175038000,9.123060,11.190343,11.764512,20,2
1532994052191236000,8.743080,11.918866,13.173666,22,2
1532994052205193000,11.294378,11.370716,12.589051,24,2
1532994052220151000,10.944115,12.376302,14.045126,26,2
1532994052233971000,13.944052,11.359085,12.861478,28,1
1532994052248061000,14.929956,11.868143,9.420339,18,2
1532994052261942000,13.270199,11.850571,9.571078,19,2
1532994052276485000,7.968108,11.688289,12.566532,20,2
1532994052289231000,9.625702,11.400227,12.491172,22,2
1532994052302473000,10.199724,11.560896,13.373706,24,2
1532994052315070000,11.952878,11.695346,13.269949,26,2
1532994052328555000,12.649415,11.996058,13.951457,28,1
1532994052340541000,15.280892,11.649226,9.689756,18,2
1532994052352307000,17.206075,11.624298,7.829776,19,2
1532994052364421000,10.988475,11.488000,11.140379,20,2
1532994052376935000,8.879787,11.823429,13.025382,22,2
1532994052389821000,10.046227,11.946688,13.438095,24,2
1532994052403377000,11.937811,11.714233,13.332494,26,2
1532994052415329000,13.853492,11.490726,13.115304,28,1
1532994052429223000,16.484492,11.297985,9.454915,18,2
1532994052442719000,18.400905,10.907860,7.683785,19,2
1532994052455897000,10.593918,11.522648,11.520296,20,2
1532994052468563000,8.860214,11.786275,13.074692,22,2
1532994052481238000,10.253578,11.733510,13.249024,24,2
1532994052493731000,12.291764,11.362879,13.033029,26,2
1532994052506938000,13.550965,11.699670,13.412446,28,1
1532994052520001000,14.814716,11.917181,9.822918,18,2
1532994052532954000,17.099887,11.687811,7.882430,19,2
1532994052545349000,10.631805,11.508025,11.364749,20,2
1532994052557318000,9.237506,11.611132,12.744295,22,2
1532994052569235000,10.491180,11.488000,13.085546,24,2
1532994052581898000,11.538710,11.884757,13.571868,26,2
1532994052595223000,13.230714,11.886446,13.566783,28,1
1532994052609407000,15.688342,11.576167,9.512878,18,2
1532994052621414000,17.798583,11.413013,7.658572,19,2
1532994052633156000,8.010479,11.719403,12.518230,20,2
1532994052646344000,8.907428,11.810707,13.016021,22,2
1532994052658878000,10.046227,11.946688,13.385902,24,2
1532994052671491000,11.883277,11.572681,13.354574,26,2
1532994052683856000,13.656250,11.607548,13.278218,28,1
1532994052696240000,15.769809,11.501222,9.511617,18,2
1532994052709002000,16.780643,11.695248,7.976966,19,2
1532994052722088000,9.779943,12.006668,11.860863,20,2
1532994052734974000,9.304044,11.595740,12.733758,22,2
1532994052748123000,10.769001,11.494472,12.953578,24,2
1532994052760395000,12.330507,11.475294,13.058578,26,2
1532994052772602000,13.656250,11.545114,13.278218,28,1
1532994052784880000,14.798583,11.841743,9.882495,18,2
1532994052797650000,16.469151,11.829300,8.069820,19,2
1532994052809731000,10.404538,11.700015,11.382349,20,2
1532994052822485000,9.438923,11.372306,12.663396,22,2
1532994052834207000,10.362953,11.621322,13.183751,24,2
1532994052846841000,11.627441,11.708003,13.507475,26,2
1532994052860075000,13.230714,11.886446,13.566783,28,1
1532994052872462000,15.365236,11.724640,9.633454,18,2
1532994052884374000,17.206075,11.624298,7.829776,19,2
1532994052896648000,11.061747,11.488000,11.091154,20,2
1532994052909045000,9.398034,11.514016,12.642035,22,2
1532994052921763000,9.806584,11.970640,13.621196,24,2
1532994052935360000,11.881711,11.815830,13.368762,26,2
1532994052947458000,14.048175,11.495219,13.049343,28,1
1532994052959228000,15.825908,11.569908,9.698935,18,2
1532994052971013000,16.469647,11.687008,8.056325,19,2
1532994052983592000,11.275565,11.735623,11.017785,20,2
1532994052995920000,9.038840,11.654604,13.028740,22,2
1532994053008706000,9.922394,11.815839,13.563824,24,2
1532994053020309000,12.092008,11.593028,13.197699,26,2
1532994053032912000,13.750000,11.553273,13.224415,28,1
1532994053046464000,14.879039,11.776460,9.657109,18,2
1532994053058798000,16.798583,11.815539,7.944298,19,2
1532994053071818000,8.209333,11.511129,12.397305,20,2
1532994053084904000,9.534235,11.480046,12.615164,22,2
1532994053097184000,10.769001,11.540282,12.937050,24,2
1532994053110378000,11.799011,11.701990,13.402904,26,2
1532994053123326000,13.230714,11.886446,13.552411,28,1
1532994053135616000,15.076417,11.763121,9.725336,18,2
1532994053147913000,17.181642,11.586084,7.838782,19,2
1532994053160639000,10.784419,11.445901,11.257135,20,2
1532994053172052000,9.467697,11.393688,12.552424,22,2
1532994053186594000,9.680485,11.913139,13.711895,24,2
1532994053198783000,12.111391,11.792488,13.191850,26,2
1532994053211358000,12.972521,11.742118,13.763175,28,1
1532994053224018000,15.506733,11.613296,9.853243,18,2
1532994053236219000,17.255162,11.512297,7.793564,19,2
1532994053248876000,9.958497,11.947597,11.820541,20,2
1532994053262502000,8.703535,11.914869,13.159899,22,2
1532994053274950000,10.713049,11.437473,12.922822,24,2
1532994053287261000,11.916688,11.649487,13.327230,26,2
1532994053299905000,13.521261,11.654495,13.359155,28,1
1532994053313850000,15.482159,11.498833,9.418997,18,2
1532994053326708000,15.884989,11.727906,8.448914,19,2
1532994053340704000,8.030589,11.651278,12.512565,20,2
1532994053353993000,9.827781,11.356123,12.446708,22,2
1532994053366264000,10.324936,11.699141,13.279091,24,2
1532994053379171000,11.894714,11.649636,13.341031,26,2
1532994053392568000,13.263599,11.870021,13.547621,28,1
1532994053404744000,15.105191,11.793876,9.712114,18,2
1532994053417594000,17.463782,11.532980,7.777367,19,2
1532994053429554000,10.634729,11.602073,11.319386,20,2
1532994053441053000,9.192692,11.488000,12.746464,22,2
1532994053453877000,9.776812,11.864397,13.627725,24,2
1532994053467521000,11.692598,11.913338,13.477850,26,2
1532994053479957000,13.579665,11.671210,13.322122,28,1
1532994053492371000,15.750000,11.547833,9.485126,18,2
1532994053504056000,16.862467,11.648176,7.939831,19,2
1532994053515950000,10.827372,11.637583,11.248610,20,2
1532994053528721000,8.681496,11.952089,13.176795,22,2
1532994053541842000,10.425392,11.736440,13.205496,24,2
1532994053554453000,12.301733,11.595640,13.122256,26,2
1532994053566321000,13.656250,11.607548,13.278218,28,1
1532994053578561000,15.506733,11.613296,9.853243,18,2
1532994053590821000,16.594733,11.817274,8.007256,19,2
1532994053603658000,10.292573,11.692774,11.578666,20,2
1532994053616046000,9.237506,11.611132,12.744295,22,2
1532994053628341000,10.718644,11.295861,12.939023,24,2
1532994053640132000,11.861816,11.536100,13.317901,26,1
1532994053653342000,13.401048,11.714538,9.452126,16,2
1532994053665768000,13.750000,11.893258,8.251272,17,2
1532994053678620000,6.553040,11.514984,12.228848,18,2
1532994053690971000,7.416215,11.594049,12.248162,19,2
1532994053703650000,8.632409,11.334888,12.025813,20,2
1532994053715895000,9.079157,11.609252,12.892276,22,2
1532994053728697000,9.769001,12.034282,13.648464,24,2
1532994053740926000,11.635198,11.796901,13.464412,26,2
1532994053753376000,13.857667,11.514993,13.223126,28,1
1532994053769848000,15.442620,11.642757,9.877039,18,2
1532994053786372000,18.000732,10.824008,7.592079,19,2
1532994053802366000,8.078286,11.463347,12.521754,20,2
1532994053826267000,8.381923,12.230653,13.507329,22,2
1532994053839267000,11.801316,11.902991,13.274968,24,2
1532994053851419000,6.261550,15.902385,18.538850,26,2
1532994053863373000,12.651944,11.641240,13.878423,28,1
1532994053876020000,14.812760,11.806895,9.879360,18,2
1532994053889068000,16.506733,11.829300,8.058134,19,2
1532994053902037000,10.430388,11.587814,11.379314,20,2
1532994053914279000,9.534235,11.405477,12.562971,22,2
1532994053926374000,10.362953,11.528919,13.183751,24,2
1532994053939745000,11.668331,11.813849,13.488067,26,2
1532994053952781000,13.653292,11.800519,13.344069,28,1
1532994053968087000,15.320780,11.607370,9.593860,18,2
1532994053981188000,18.953693,10.962176,7.328267,19,2
1532994053993392000,8.672593,11.446099,12.150878,20,2
1532994054006122000,8.974322,11.775887,12.925525,22,2
1532994054018435000,10.962201,11.340164,12.736486,24,2
1532994054030800000,11.330507,11.967010,13.674211,26,2
1532994054044588000,12.987599,11.767284,13.716985,28,1
1532994054056460000,15.527203,11.425710,9.594040,18,2
1532994054068711000,17.206075,11.624298,7.829776,19,2
1532994054081675000,11.005446,11.408211,11.141435,20,2
1532994054094946000,9.289251,11.606659,12.625935,22,2
1532994054108061000,9.948053,11.802783,13.521896,24,2
1532994054121265000,11.363939,11.959486,13.679907,26,2
1532994054133312000,13.900636,11.559883,13.156043,28,1
1532994054145943000,15.736924,11.593777,9.734243,18,2
1532994054159440000,16.665799,11.745373,7.991674,19,2
1532994054171779000,9.762849,11.889763,11.858137,20,2
1532994054184813000,9.270283,11.528609,12.809686,22,2
1532994054197947000,10.769001,11.540282,12.986633,24,2
1532994054210226000,12.330507,11.579899,13.058578,26,2
1532994054222610000,13.402085,11.679986,13.438742,28,1
1532994054234820000,15.125000,11.663414,9.953892,18,2
1532994054248097000,16.859213,11.673849,7.956152,19,2
1532994054260987000,10.519058,11.565591,11.423964,20,2
1532994054273666000,9.534235,11.405477,12.562971,22,2
1532994054286650000,10.438923,11.594188,13.134034,24,2
1532994054299452000,11.616797,11.819976,13.516310,26,2
1532994054311707000,12.929410,11.853468,13.717699,28,1
1532994054325565000,15.672811,11.532573,9.758039,18,2
1532994054337213000,17.492366,11.407302,7.690169,19,2
1532994054349139000,10.220352,11.669257,11.667774,20,2
1532994054362354000,8.694067,11.822283,13.515457,22,2
1532994054374774000,9.962487,11.874771,13.440874,24,2
1532994054387938000,12.176733,11.429484,13.189894,26,2
1532994054402693000,13.900636,11.559883,13.197362,28,1
1532994054415236000,16.324612,11.383177,8.918774,18,2
1532994054428067000,16.112347,11.790595,8.402555,19,2
1532994054441575000,7.765770,11.959904,12.687249,20,2
1532994054453600000,9.291125,11.600200,12.714212,22,2
1532994054468588000,9.936749,11.741120,13.489445,24,2
1532994054480647000,13.034915,11.206568,12.637541,26,2
1532994054493258000,12.737428,11.950592,13.935372,28,1
1532994054506636000,14.590276,11.890564,9.956254,18,2
1532994054519385000,16.736924,11.673897,7.962528,19,2
1532994054531423000,10.218137,11.588074,11.547091,20,2
1532994054544600000,9.080493,11.525910,12.854138,22,2
1532994054556146000,10.784974,11.430455,12.852524,24,2
1532994054569263000,10.985607,11.950563,13.971879,26,2
1532994054582833000,13.279801,11.861928,13.495063,28,1
1532994054595459000,15.739385,11.490085,9.297305,18,2
1532994054608184000,17.442620,11.515279,7.758049,19,2
1532994054620254000,10.871981,11.314932,11.079283,20,2
1532994054633216000,8.388844,12.049176,13.417534,22,2
1532994054646607000,9.844810,11.878307,13.565967,24,2
1532994054658801000,12.484780,11.490514,12.908427,26,2
1532994054671215000,14.297892,11.293673,12.798699,28,1
1532994054684228000,15.330421,11.459377,9.523738,18,2
1532994054696981000,17.177701,11.471925,7.819697,19,2
1532994054709512000,8.273883,11.550745,12.323497,20,2
1532994054721483000,9.237506,11.525910,12.744295,22,2
1532994054734500000,9.730531,11.934066,13.605814,24,2
1532994054747079000,11.432553,11.904751,13.600161,26,2
1532994054760114000,13.355537,11.564968,13.456724,28,1
1532994054772356000,15.519809,11.561056,9.594463,18,2
1532994054784142000,17.206075,11.488000,7.829776,19,2
1532994054796018000,10.635543,11.762420,11.382551,20,2
1532994054808828000,8.632409,11.983418,13.213070,22,2
1532994054822103000,10.376305,11.650467,13.241111,24,2
1532994054834570000,12.330507,11.579899,13.058578,26,2
1532994054847135000,13.656250,11.545114,13.278218,28,1
1532994054860175000,15.818896,11.374559,9.493944,18,2
1532994054872867000,16.751102,11.732107,7.985217,19,2
1532994054886513000,8.008721,11.748126,12.541260,20,2
1532994054898669000,9.717282,11.364864,12.355484,22,2
1532994054910486000,10.231053,11.615195,13.299456,24,2
1532994054923101000,11.581103,11.689665,13.495561,26,2
1532994054935947000,13.450499,11.721146,13.397364,28,1
1532994054949108000,14.656250,11.916359,9.900119,18,2
1532994054962716000,17.007315,11.660033,7.889042,19,2
1532994054975378000,10.820335,11.250942,11.158216,20,2
1532994054987571000,9.554783,11.010402,12.364359,22,2
1532994055000466000,10.717417,11.798142,13.607099,24,2
1532994055013010000,10.721708,12.411896,14.019486,26,2
1532994055026007000,13.597281,11.475823,13.310679,28,1
1532994055038627000,14.775987,11.820240,9.860847,18,2
1532994055050887000,17.234767,11.445795,7.820215,19,2
1532994055064212000,10.192810,11.782107,11.649169,20,2
1532994055077198000,8.617633,12.015266,13.235283,22,2
1532994055093993000,10.468343,11.687747,13.139537,24,2
1532994055106701000,13.954031,11.065462,12.135003,26,1
1532994055119200000,12.699160,11.997382,9.761417,16,2
1532994055131990000,15.416887,11.595377,7.480279,17,2
1532994055144886000,6.044115,11.948835,12.633555,18,2
1532994055157638000,7.361761,11.655421,12.346485,19,2
1532994055170315000,8.332818,11.602073,12.263827,20,2
1532994055182288000,9.438923,11.372306,12.628601,22,2
1532994055195347000,10.144203,11.588752,13.320824,24,2
1532994055207448000,11.832243,11.739708,13.321270,26,2
1532994055219627000,12.804410,11.827631,13.797162,28,1
1532994055232311000,15.081075,11.488000,10.055332,18,2
1532994055244386000,17.119983,11.529542,7.832886,19,2
1532994055256438000,10.890301,11.523244,11.218700,20,2
1532994055269181000,8.704901,11.806496,13.099529,22,2
1532994055281831000,9.889214,11.882813,13.546230,24,2
1532994055296097000,12.047784,11.619912,13.222542,26,2
1532994055308619000,14.272945,11.459072,13.009134,28,1
1532994055320290000,15.855191,11.514928,9.637250,18,2
1532994055333302000,16.534740,11.982143,8.057455,19,2
1532994055346281000,10.067682,11.999467,11.716831,20,2
1532994055359101000,9.271159,11.614104,12.721331,22,2
1532994055372589000,10.673298,11.413619,12.994164,24,2
1532994055384615000,12.560698,11.322892,12.929969,26,2
1532994055396414000,13.527066,11.638651,13.379196,28,1
1532994055409329000,14.506733,11.971720,10.041309,18,2
1532994055421697000,16.206075,11.941232,8.129344,19,2
1532994055433606000,10.634729,11.523244,11.319386,20,2
1532994055445367000,9.128578,11.628722,12.819300,22,2
1532994055457029000,10.129089,11.488000,13.333473,24,2
1532994055469683000,11.956024,11.460889,13.137631,26,2
1532994055482076000,13.322233,11.701445,13.493817,28,1
1532994055494387000,14.134766,12.027159,10.099587,18,2
1532994055506566000,16.862467,11.648176,7.939831,19,2
1532994055518324000,11.061747,11.488000,11.091154,20,2
1532994055529920000,8.958317,11.629711,12.922228,22,2
1532994055542897000,9.924151,11.925494,13.521528,24,2
1532994055555582000,11.817598,11.815830,13.410213,26,2
1532994055567328000,13.545395,11.626320,13.342816,28,1
1532994055579628000,15.506733,11.613296,9.853243,18,2
1532994055591211000,17.193229,11.488000,7.835890,19,2
1532994055603789000,10.307182,11.912946,11.662840,20,2
1532994055616519000,8.787275,11.854790,13.104203,22,2
1532994055628670000,10.348586,11.517062,13.594717,24,2
1532994055640407000,12.195374,11.408098,13.125457,26,1
1532994055652568000,13.463709,11.696269,9.682874,16,2
1532994055664226000,15.206075,11.635986,7.538838,17,2
1532994055676731000,7.771134,12.048208,11.964125,18,2
1532994055689806000,7.333362,11.612391,12.322930,19,2
1532994055703042000,8.793873,11.370127,12.024740,20,2
1532994055715440000,9.559655,11.443069,12.517902,22,2
1532994055727084000,10.362953,11.528919,13.183751,24,2
1532994055740250000,11.620971,11.751996,13.508371,26,2
1532994055752636000,13.230714,11.886446,13.566783,28,1
1532994055765058000,15.125000,11.789281,9.953892,18,2
1532994055777520000,17.206075,11.531743,7.829776,19,2
1532994055789115000,10.963573,11.523244,11.169475,20,2
1532994055801956000,8.879787,11.738208,13.025382,22,2
1532994055814985000,10.046227,11.946688,13.438095,24,2
1532994055827656000,11.881711,11.758288,13.368762,26,2
1532994055839688000,13.886441,11.501771,13.168033,28,1
1532994055851544000,15.736924,11.503111,9.734243,18,2
1532994055863148000,17.160344,11.560874,7.847853,19,2
1532994055876063000,10.242852,11.981359,11.686310,20,2
1532994055888646000,8.828535,11.730793,13.076762,22,2
1532994055900498000,10.593144,11.547751,13.051529,24,2
1532994055912368000,11.699219,11.668078,13.416768,26,2
1532994055923933000,13.644809,11.602975,13.264719,28,1
1532994055937195000,15.034360,11.733398,9.790873,18,2
1532994055949564000,16.506733,11.829300,8.058134,19,2
1532994055961402000,10.371653,11.700015,11.407040,20,2
