1531768537.792786,0
1531768537.831363,0
1531768537.855911,0
1531768537.880432,0
1531768537.907348,0
1531768537.934183,1
1531768537.958708,0
1531768537.983269,0
1531768538.007604,0
1531768538.027356,0
1531768538.044265,0
1531768538.060931,0
1531768538.079320,0
1531768538.096104,0
1531768538.112754,0
1531768538.129237,0
1531768538.145961,0
1531768538.164440,0
1531768538.183201,0
1531768538.198917,0
1531768538.215724,0
1531768538.232699,0
1531768538.251714,0
1531768538.267862,0
1531768538.284451,0
1531768538.300655,0
1531768538.319043,0
1531768538.335713,0
1531768538.352397,0
1531768538.368869,0
1531768538.385984,0
1531768538.402852,0
1531768538.419639,0
1531768538.436101,0
1531768538.455131,0
1531768538.471823,0
1531768538.494193,0
1531768538.512390,0
1531768538.529079,0
1531768538.547155,0
1531768538.565179,0
1531768538.582434,0
1531768538.598981,0
1531768538.615893,0
1531768538.631855,0
1531768538.649520,0
1531768538.665520,0
1531768538.681316,0
1531768538.699502,0
1531768538.717383,0
1531768538.735309,0
1531768538.751149,0
1531768538.767126,0
1531768538.783575,0
1531768538.800024,0
1531768538.818717,0
1531768538.836719,0
1531768538.855308,0
1531768538.873340,0
1531768538.890843,0
1531768538.908905,0
1531768538.925051,0
1531768538.942652,0
1531768538.961151,0
1531768538.979547,0
1531768538.996062,0
1531768539.014313,0
1531768539.031886,0
1531768539.050472,0
1531768539.068707,0
1531768539.091357,0
1531768539.109902,0
1531768539.128329,0
1531768539.146238,0
1531768539.163641,0
1531768539.181301,0
1531768539.198748,0
1531768539.215175,0
1531768539.230936,0
1531768539.247951,0
1531768539.263745,0
1531768539.279733,0
1531768539.295760,0
1531768539.311596,0
1531768539.327419,0
1531768539.343008,0
1531768539.358615,0
1531768539.374607,0
1531768539.390709,0
1531768539.406232,0
1531768539.422179,0
1531768539.438006,0
1531768539.454799,0
1531768539.471983,0
1531768539.488717,0
1531768539.505324,0
1531768539.521716,0
1531768539.539969,0
1531768539.560145,0
1531768539.576992,0
1531768539.594348,0
1531768539.610218,0
1531768539.626267,0
1531768539.643080,0
1531768539.659486,0
1531768539.675977,0
1531768539.694843,0
1531768539.724690,0
1531768539.743252,0
1531768539.759850,0
1531768539.776299,0
1531768539.792369,0
1531768539.808525,0
1531768539.826119,0
1531768539.842768,0
1531768539.859603,0
1531768539.875938,0
1531768539.892506,0
1531768539.908827,0
1531768539.925441,0
1531768539.943054,0
1531768539.960094,0
1531768539.976998,0
1531768539.993798,0
1531768540.010670,0
1531768540.040087,0
1531768540.057065,0
1531768540.075559,0
1531768540.094240,0
1531768540.111604,0
1531768540.128597,0
1531768540.146719,0
1531768540.163538,0
1531768540.180240,0
1531768540.197534,0
1531768540.214782,0
1531768540.231273,0
1531768540.249561,0
1531768540.266410,0
1531768540.286291,0
1531768540.304888,0
1531768540.323793,0
1531768540.342971,0
1531768540.360153,0
1531768540.376909,0
1531768540.393532,0
1531768540.410187,0
1531768540.426406,0
1531768540.442375,0
1531768540.459650,0
1531768540.476127,0
1531768540.493794,0
1531768540.509943,0
1531768540.526096,0
1531768540.542991,0
1531768540.559538,0
1531768540.575832,0
1531768540.592464,0
1531768540.608820,0
1531768540.625278,0
1531768540.644299,0
1531768540.662581,0
1531768540.679838,0
1531768540.696605,0
1531768540.713326,0
1531768540.730601,0
1531768540.747516,0
1531768540.765718,0
1531768540.786536,0
1531768540.803690,0
1531768540.820164,0
1531768540.838446,0
1531768540.854531,0
1531768540.873028,0
1531768540.890960,0
1531768540.916312,0
1531768540.935232,0
1531768540.954522,1
1531768540.974731,0
1531768540.994082,0
1531768541.013033,0
1531768541.031202,0
1531768541.049980,0
1531768541.068665,0
1531768541.087289,0
1531768541.105853,0
1531768541.123976,0
1531768541.141622,0
1531768541.161754,0
1531768541.184440,0
1531768541.206005,0
1531768541.226147,0
1531768541.249350,0
1531768541.271038,0
1531768541.289841,0
1531768541.310334,0
1531768541.331518,0
1531768541.352008,0
1531768541.370636,0
1531768541.389604,0
1531768541.408720,0
1531768541.427960,0
1531768541.447179,0
1531768541.464622,0
1531768541.483981,0
1531768541.502404,0
1531768541.520219,0
1531768541.537925,0
1531768541.555096,0
1531768541.572866,0
1531768541.590943,0
1531768541.608317,0
1531768541.626652,0
1531768541.643614,0
1531768541.661741,0
1531768541.679505,0
1531768541.696297,0
1531768541.712968,0
1531768541.729687,0
1531768541.746463,0
1531768541.763255,0
1531768541.780086,0
1531768541.796873,0
1531768541.814018,0
1531768541.834540,0
1531768541.852534,0
1531768541.871054,0
1531768541.889076,0
1531768541.908302,0
1531768541.926015,0
1531768541.944997,0
1531768541.965426,0
1531768541.984111,0
1531768542.004773,0
1531768542.021862,0
1531768542.039437,0
1531768542.056447,0
1531768542.073582,0
1531768542.093151,0
1531768542.111848,0
1531768542.129772,0
1531768542.146895,0
1531768542.165482,0
1531768542.183617,0
1531768542.201329,0
1531768542.218969,3
1531768542.237195,5
1531768542.255321,0
1531768542.273549,0
1531768542.291008,0
1531768542.307834,0
1531768542.325660,6
1531768542.343134,5
1531768542.360119,5
1531768542.376923,5
1531768542.394563,5
1531768542.411519,5
1531768542.428803,5
1531768542.445530,4
1531768542.462562,5
1531768542.481585,6
1531768542.500760,4
1531768542.518441,6
1531768542.536078,5
1531768542.553649,5
1531768542.571482,5
1531768542.589205,5
1531768542.625649,5
1531768542.663228,5
1531768542.698798,5
1531768542.724712,5
1531768542.749709,5
1531768542.775493,5
1531768542.802038,5
1531768542.828401,5
1531768542.856672,5
1531768542.882754,5
1531768542.910093,5
1531768542.937459,5
1531768542.965986,5
1531768542.993774,5
1531768543.020431,5
1531768543.046619,5
1531768543.072293,5
1531768543.099020,5
1531768543.125965,5
1531768543.151795,5
1531768543.178498,5
1531768543.203145,5
1531768543.229840,5
1531768543.255403,5
1531768543.281779,5
1531768543.307055,5
1531768543.331859,5
1531768543.357484,5
1531768543.383357,5
1531768543.410088,5
1531768543.436570,5
1531768543.463001,5
1531768543.489380,5
1531768543.514408,6
1531768543.541902,5
1531768543.569809,6
1531768543.597591,5
1531768543.625234,6
1531768543.652852,5
1531768543.680358,5
1531768543.706983,5
1531768543.734930,5
1531768543.762937,5
1531768543.789036,5
1531768543.816040,5
1531768543.843580,5
1531768543.871872,5
1531768543.902478,5
1531768543.937469,5
1531768543.957902,5
1531768543.978499,5
1531768544.006388,5
1531768544.026007,5
1531768544.048662,4
1531768544.072445,5
1531768544.091754,5
1531768544.115457,5
1531768544.136931,6
1531768544.156492,5
1531768544.175608,5
1531768544.194504,5
1531768544.211648,5
1531768544.232888,5
1531768544.251325,5
1531768544.271501,6
1531768544.288883,5
1531768544.306430,5
1531768544.323890,5
1531768544.341243,5
1531768544.358295,5
1531768544.375149,5
1531768544.392288,6
1531768544.409634,5
1531768544.427190,5
1531768544.446589,5
1531768544.465566,5
1531768544.482888,6
1531768544.501600,6
1531768544.519594,6
1531768544.536878,5
1531768544.554537,5
1531768544.571843,5
1531768544.589283,5
1531768544.607205,6
1531768544.625419,5
1531768544.643541,6
1531768544.661312,6
1531768544.678808,5
1531768544.717445,5
1531768544.754572,5
1531768544.788589,6
1531768544.807065,5
1531768544.826801,5
1531768544.845208,5
1531768544.865842,5
1531768544.883163,6
1531768544.903123,5
1531768544.920676,5
1531768544.940349,6
1531768544.960109,5
1531768544.977343,5
1531768544.994484,7
1531768545.011613,5
1531768545.028628,5
1531768545.046389,5
1531768545.065337,5
1531768545.089173,5
1531768545.107440,5
1531768545.124688,5
1531768545.145088,5
1531768545.164538,5
1531768545.186106,5
1531768545.207272,5
1531768545.225440,5
1531768545.245937,5
1531768545.265377,7
1531768545.282564,5
1531768545.302668,5
1531768545.323318,5
1531768545.343099,5
1531768545.362711,5
1531768545.381787,5
1531768545.399302,5
1531768545.416317,5
1531768545.433352,5
1531768545.450732,6
1531768545.468079,5
1531768545.485901,5
1531768545.503138,5
1531768545.520391,5
1531768545.537610,6
1531768545.554876,5
1531768545.572297,6
1531768545.591370,5
1531768545.611020,4
1531768545.631665,5
1531768545.652028,5
1531768545.669327,6
1531768545.686789,5
1531768545.704499,5
1531768545.722679,5
